formatted_cust_id,cust_numeric_suffix,cust_id_length,balance,balance_frequency,purchases,oneoff_purchases,installments_purchases,cash_advance,purchases_frequency,oneoff_purchases_frequency,purchases_installments_frequency,cash_advance_frequency,cash_advance_trx,purchases_trx,credit_limit,payments,minimum_payments,prc_full_payment,tenure,tenure_numeric,snapshot_month,balance_tier,account_status_desc,purchase_rank
CUST_18384,18384,6,472.691037,0.81818,1556.32,1223.00,333.32,1083.58,0.50000,0.25000,0.25000,0.33333,10,8,1500.00,1439.75,835.16,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1511
CUST_18385,18385,6,1111.110344,1.00000,608.75,466.83,141.92,0.00,0.58333,0.33333,0.25000,0.00000,0,8,1200.00,372.62,331.45,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,3067
CUST_18386,18386,6,221.116228,0.72727,117.50,0.00,117.50,271.78,0.90909,0.00000,0.90909,0.09091,1,10,1200.00,628.18,121.14,0.00000,11,11,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,211
CUST_18387,18387,6,387.162964,0.90909,269.93,269.93,0.00,1838.28,0.25000,0.25000,0.00000,0.16667,2,6,4000.00,5728.32,210.16,0.22222,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4406
CUST_18388,18388,6,169.820745,1.00000,1578.12,135.00,1443.12,0.00,1.00000,0.28571,0.85714,0.00000,0,9,1000.00,1225.62,102.69,0.16667,7,7,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,12
CUST_18389,18389,6,0.000000,0.00000,136.71,0.00,136.71,0.00,0.16667,0.00000,0.16667,0.00000,0,2,3000.00,311.67,0.00,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5133
CUST_18390,18390,6,46.996535,0.27273,0.00,0.00,0.00,2370.68,0.00000,0.00000,0.00000,0.16667,2,0,3500.00,5679.77,82.58,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_18391,18391,6,2006.452959,1.00000,219.97,0.00,219.97,308.93,0.75000,0.00000,0.75000,0.16667,2,9,2000.00,529.97,823.90,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,4680
CUST_18392,18392,6,14.428951,0.72727,200.00,0.00,200.00,0.00,0.66667,0.00000,0.66667,0.00000,0,8,3000.00,291.22,149.58,0.37500,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4780
CUST_18393,18393,6,8.844399,0.18182,116.68,0.00,116.68,0.00,0.16667,0.00000,0.16667,0.00000,0,2,3000.00,677.98,123.11,0.66667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5254
CUST_18394,18394,6,189.499535,1.00000,1802.93,813.55,989.38,258.95,0.91667,0.41667,0.83333,0.16667,5,35,1000.00,1273.82,135.99,0.58333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1303
CUST_18395,18395,6,117.061924,1.00000,154.00,0.00,154.00,0.00,0.91667,0.00000,0.91667,0.00000,0,11,1500.00,297.35,162.07,0.09091,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5021
CUST_18396,18396,6,42.055305,1.00000,774.37,0.00,774.37,0.00,1.00000,0.00000,1.00000,0.00000,0,19,3000.00,664.96,66.35,0.33333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2686
CUST_18397,18397,6,266.519480,1.00000,1651.12,909.45,741.67,0.00,0.91667,0.50000,0.83333,0.00000,0,31,2000.00,1098.57,164.31,0.18182,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1429
CUST_18398,18398,6,41.386295,0.36364,194.57,194.57,0.00,0.00,0.16667,0.16667,0.00000,0.00000,0,2,2200.00,470.43,170.00,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4813
CUST_18399,18399,6,147.146710,1.00000,356.68,0.00,356.68,0.00,1.00000,0.00000,1.00000,0.00000,0,16,2700.00,385.27,167.73,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3990
CUST_18400,18400,6,763.228081,0.90000,0.00,0.00,0.00,1948.07,0.00000,0.00000,0.00000,0.50000,48,0,1200.00,1223.75,263.76,0.12500,10,10,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,166
CUST_18401,18401,6,1606.875936,1.00000,1863.48,1302.00,561.48,0.00,0.66667,0.08333,0.66667,0.00000,0,20,6500.00,698.65,328.15,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,1249
CUST_18402,18402,6,168.600813,1.00000,1949.73,1243.45,706.28,2768.26,1.00000,0.91667,0.66667,0.83333,33,62,2000.00,4706.34,114.61,0.91667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1187
CUST_18403,18403,6,1333.899916,1.00000,356.77,45.65,333.34,1107.82,1.00000,0.08333,1.00000,0.08333,4,14,3500.00,1202.24,405.28,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,3989
CUST_18404,18404,6,41.624195,0.45455,102.00,102.00,0.00,0.00,0.16667,0.16667,0.00000,0.00000,0,5,1000.00,278.02,41.43,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5337
CUST_18405,18405,6,1021.334556,1.00000,300.00,0.00,300.00,0.00,0.83333,0.00000,0.83333,0.00000,0,10,1000.00,516.60,1127.58,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,4247
CUST_18406,18406,6,1047.173202,1.00000,450.00,0.00,450.00,0.00,0.66667,0.00000,0.66667,0.00000,0,12,1000.00,503.70,1256.71,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,3599
CUST_18407,18407,6,1829.837678,1.00000,0.00,0.00,0.00,853.59,0.00000,0.00000,0.00000,0.36364,6,0,2000.00,383.43,387.53,0.00000,11,11,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,241
CUST_18408,18408,6,772.647723,0.87500,0.00,0.00,0.00,970.37,0.00000,0.00000,0.00000,0.12500,1,0,2500.00,125.86,209.00,0.00000,8,8,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,135
CUST_18409,18409,6,114.297852,0.90909,994.54,249.54,745.00,0.00,0.83333,0.33333,0.75000,0.00000,0,18,1000.00,1099.57,163.76,0.44444,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2259
CUST_18410,18410,6,12.039155,0.36364,100.00,0.00,100.00,0.00,0.18182,0.00000,0.18182,0.00000,0,2,3000.00,406.87,80.08,0.33333,11,11,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,217
CUST_18411,18411,6,0.000000,0.00000,52.50,0.00,52.50,0.00,0.41667,0.00000,0.41667,0.00000,0,5,3000.00,57.51,0.00,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5706
CUST_18412,18412,6,785.198515,1.00000,1207.42,1207.42,0.00,0.00,0.58333,0.58333,0.00000,0.00000,0,21,1200.00,374.23,294.57,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1918
CUST_18413,18413,6,1056.989960,1.00000,0.00,0.00,0.00,1388.22,0.00000,0.00000,0.00000,0.41667,10,0,2000.00,834.11,276.34,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_18414,18414,6,0.437285,0.18182,6.90,6.90,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,8500.00,4.52,4.76,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5970
CUST_18415,18415,6,737.775044,1.00000,107.94,107.94,0.00,2723.36,0.16667,0.16667,0.00000,0.50000,14,1,1500.00,1484.75,184.38,0.20000,6,6,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,119
CUST_18416,18416,6,219.749851,1.00000,1208.38,0.00,1208.38,0.00,0.83333,0.00000,0.83333,0.00000,0,10,1000.00,1256.08,187.61,0.08333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,1917
CUST_18417,18417,6,1135.540743,1.00000,1148.47,1132.59,15.88,0.00,0.41667,0.41667,0.08333,0.00000,0,27,1450.00,1089.19,275.10,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2006
CUST_18418,18418,6,247.142072,1.00000,245.00,245.00,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,500.00,0.00,0.00,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4543
CUST_18419,18419,6,1140.673705,1.00000,438.83,0.00,438.83,631.33,1.00000,0.00000,1.00000,0.16667,2,18,1800.00,807.66,428.42,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,3650
CUST_18420,18420,6,2692.118910,1.00000,594.70,594.70,0.00,346.33,0.41667,0.41667,0.00000,0.25000,4,12,3500.00,4207.72,1430.85,0.08333,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,3107
CUST_18421,18421,6,19.296018,1.00000,210.00,0.00,210.00,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,296.47,159.04,0.50000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4725
CUST_18422,18422,6,22.061664,1.00000,208.80,0.00,208.80,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,205.11,172.11,0.25000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4737
CUST_18423,18423,6,411.062591,1.00000,0.00,0.00,0.00,988.12,0.00000,0.00000,0.00000,0.33333,7,0,500.00,1027.32,220.51,0.09091,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_18424,18424,6,1990.482788,0.81818,55.00,55.00,0.00,5807.43,0.09091,0.09091,0.00000,0.27273,6,1,3500.00,3170.51,759.52,0.00000,11,11,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,233
CUST_18425,18425,6,171.402357,1.00000,755.50,0.00,755.50,0.00,1.00000,0.00000,1.00000,0.00000,0,35,2700.00,845.86,161.59,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2723
CUST_18426,18426,6,974.749857,1.00000,0.00,0.00,0.00,998.90,0.00000,0.00000,0.00000,0.41667,5,0,1200.00,1274.71,279.06,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_18427,18427,6,1437.545676,1.00000,0.00,0.00,0.00,154.53,0.00000,0.00000,0.00000,0.08333,1,0,3000.00,406.05,406.17,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_18428,18428,6,492.947466,1.00000,0.00,0.00,0.00,1826.58,0.00000,0.00000,0.00000,1.00000,27,0,2500.00,1675.26,162.46,0.37500,10,10,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,166
CUST_18429,18429,6,758.118109,0.72727,837.44,0.00,837.44,0.00,1.00000,0.00000,1.00000,0.00000,0,22,1000.00,2198.99,6521.09,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2542
CUST_18430,18430,6,482.028341,1.00000,106.47,0.00,106.47,0.00,0.50000,0.00000,0.50000,0.00000,0,9,2500.00,184.17,179.41,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5319
CUST_18431,18431,6,419.221850,0.45455,0.00,0.00,0.00,1117.23,0.00000,0.00000,0.00000,0.16667,5,0,1200.00,182.36,267.41,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_18432,18432,6,0.228572,0.12500,60.00,60.00,0.00,0.00,0.12500,0.12500,0.00000,0.00000,0,1,1500.00,438.74,0.00,0.00000,8,8,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,128
CUST_18433,18433,6,57.116811,0.45455,27.79,27.79,0.00,381.17,0.08333,0.08333,0.00000,0.08333,1,1,4500.00,1215.97,99.95,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5878
CUST_18434,18434,6,61.211620,0.90909,280.83,0.00,280.83,0.00,0.90909,0.00000,0.90909,0.00000,0,11,1500.00,191.39,159.73,0.00000,11,11,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,160
CUST_18435,18435,6,4436.557694,1.00000,6005.90,5838.38,167.52,567.97,1.00000,0.58333,0.91667,0.08333,1,61,10500.00,1650.43,1067.52,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,189
CUST_18436,18436,6,798.746133,1.00000,233.16,0.00,233.16,779.36,0.25000,0.00000,0.16667,0.33333,7,3,1500.00,1701.39,327.17,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4598
CUST_18437,18437,6,5658.669875,1.00000,740.89,0.00,740.89,4599.30,0.58333,0.00000,0.58333,0.16667,5,7,11000.00,1328.42,1851.57,0.00000,12,12,2026-09-01 00:00:00+00,High Balance,active_credit_customer,2748
CUST_18438,18438,6,1105.179825,1.00000,200.00,200.00,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,1200.00,308.24,725.82,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,4780
CUST_18439,18439,6,20.595501,0.54546,289.78,0.00,289.78,0.00,0.41667,0.00000,0.41667,0.00000,0,5,2700.00,342.44,82.36,0.36364,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4307
CUST_18440,18440,6,435.518068,1.00000,27.22,27.22,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,500.00,160.54,220.94,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5880
CUST_18441,18441,6,11.391553,1.00000,201.52,0.00,201.52,0.00,0.91667,0.00000,0.91667,0.00000,0,11,4000.00,210.44,71.70,0.90000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4772
CUST_18442,18442,6,1058.726643,0.57143,191.00,191.00,0.00,1639.83,0.14286,0.14286,0.00000,0.14286,2,2,2000.00,171.04,354.53,0.00000,7,7,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,90
CUST_18443,18443,6,2732.732417,0.72727,374.95,374.95,0.00,3998.67,0.16667,0.16667,0.00000,0.33333,43,7,5000.00,2056.18,1781.66,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,3910
CUST_18444,18444,6,21.999733,1.00000,343.75,0.00,343.75,0.00,0.91667,0.00000,0.91667,0.00000,0,22,4000.00,337.02,154.94,0.90909,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4047
CUST_18445,18445,6,176.991674,0.27273,763.71,763.71,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,1200.00,314.60,166.36,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2705
CUST_18446,18446,6,12.108421,0.27273,0.00,0.00,0.00,625.98,0.00000,0.00000,0.00000,0.16667,2,0,1000.00,680.02,14.85,0.09091,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_18447,18447,6,3553.326258,0.87500,627.81,130.00,497.81,4863.88,0.87500,0.12500,0.75000,0.75000,14,25,5000.00,891.26,1026.83,0.00000,8,8,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,46
CUST_18449,18449,6,51.089340,0.81818,140.75,0.00,140.75,0.00,0.41667,0.00000,0.41667,0.00000,0,5,1000.00,347.24,238.81,0.11111,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5111
CUST_18450,18450,6,161.926545,0.33333,1427.83,1427.83,0.00,0.00,0.33333,0.33333,0.00000,0.00000,0,12,14000.00,0.00,0.00,0.00000,6,6,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,13
CUST_18451,18451,6,8.248278,0.36364,0.00,0.00,0.00,74.91,0.00000,0.00000,0.00000,0.08333,1,0,4000.00,323.53,64.84,0.50000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_18452,18452,6,514.172420,1.00000,45.65,45.65,0.00,0.00,0.08333,0.08333,0.00000,0.00000,0,1,1000.00,103.95,1879.24,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5757
CUST_18453,18453,6,404.316166,1.00000,176.00,0.00,176.00,0.00,0.41667,0.00000,0.41667,0.00000,0,5,1000.00,157.64,193.24,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4913
CUST_18454,18454,6,64.472043,0.72727,200.02,0.00,200.02,0.00,0.25000,0.00000,0.25000,0.00000,0,3,1200.00,442.33,170.88,0.22222,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4778
CUST_18455,18455,6,61.628782,1.00000,457.31,0.00,457.31,0.00,1.00000,0.00000,0.87500,0.00000,0,9,1500.00,364.25,112.08,0.66667,8,8,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,64
CUST_18456,18456,6,535.927055,1.00000,0.00,0.00,0.00,562.96,0.00000,0.00000,0.00000,0.16667,2,0,1200.00,598.92,306.06,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_18457,18457,6,691.181508,1.00000,439.92,0.00,439.92,0.00,1.00000,0.00000,1.00000,0.00000,0,12,1000.00,163.00,328.47,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3646
CUST_18458,18458,6,2144.040539,1.00000,0.00,0.00,0.00,14127.47,0.00000,0.00000,0.00000,0.41667,23,0,3500.00,12571.81,525.17,0.30000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_18459,18459,6,155.296190,1.00000,449.18,214.00,235.18,0.00,0.45455,0.18182,0.27273,0.00000,0,7,1800.00,328.11,194.85,0.00000,11,11,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,126
CUST_18460,18460,6,536.425055,1.00000,3302.01,2423.42,878.59,0.00,0.83333,0.58333,0.50000,0.00000,0,28,2000.00,3195.66,207.88,0.25000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,584
CUST_18461,18461,6,3838.460036,1.00000,230.22,0.00,230.22,3816.47,1.00000,0.00000,0.88889,0.22222,7,9,4000.00,601.63,2027.08,0.00000,9,9,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,88
CUST_18462,18462,6,20.122520,0.66667,212.82,0.00,212.82,0.00,0.66667,0.00000,0.50000,0.00000,0,5,2500.00,193.71,85.79,1.00000,6,6,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,94
CUST_18463,18463,6,876.690290,1.00000,0.00,0.00,0.00,1089.71,0.00000,0.00000,0.00000,0.16667,3,0,1000.00,1385.76,329.50,0.08333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_18464,18464,6,792.349098,0.55556,0.00,0.00,0.00,1795.08,0.00000,0.00000,0.00000,0.44444,13,0,2000.00,219.60,286.45,0.00000,9,9,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,119
CUST_18465,18465,6,12.090835,1.00000,0.00,0.00,0.00,39.16,0.00000,0.00000,0.00000,0.08333,1,0,1000.00,50.47,51.16,0.11111,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_18466,18466,6,56.138160,1.00000,555.10,112.00,443.10,0.00,0.91667,0.08333,0.91667,0.00000,0,39,2700.00,527.82,165.12,0.58333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3220
CUST_18467,18467,6,43.438252,1.00000,194.10,0.00,194.10,0.00,0.83333,0.00000,0.75000,0.00000,0,10,3000.00,123.28,153.50,0.08333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4814
CUST_18468,18468,6,59.702526,0.63636,674.68,0.00,674.68,0.00,0.58333,0.00000,0.50000,0.00000,0,13,1000.00,810.81,195.62,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2898
CUST_18469,18469,6,94.604491,1.00000,816.00,0.00,816.00,0.00,1.00000,0.00000,1.00000,0.00000,0,12,2500.00,694.05,154.94,0.41667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2586
CUST_18470,18470,6,22.427861,0.45455,340.50,119.00,221.50,0.00,0.41667,0.08333,0.41667,0.00000,0,6,2500.00,413.03,97.44,0.40000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4066
CUST_18471,18471,6,386.686500,1.00000,0.00,0.00,0.00,290.59,0.00000,0.00000,0.00000,0.33333,7,0,500.00,617.80,203.24,0.08333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_18472,18472,6,2149.205166,0.90909,0.00,0.00,0.00,1114.32,0.00000,0.00000,0.00000,0.18182,2,0,3000.00,3230.18,12748.98,0.00000,11,11,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,241
CUST_18473,18473,6,64.995822,1.00000,550.00,0.00,550.00,0.00,0.91667,0.00000,0.91667,0.00000,0,11,2500.00,501.66,178.82,0.58333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3247
CUST_18474,18474,6,190.570683,1.00000,620.64,219.00,401.64,0.00,1.00000,0.08333,1.00000,0.00000,0,13,2500.00,412.13,163.20,0.16667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3035
CUST_18475,18475,6,970.598275,1.00000,0.00,0.00,0.00,1381.57,0.00000,0.00000,0.00000,0.25000,5,0,1700.00,674.55,357.21,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5984
CUST_18476,18476,6,24.992059,1.00000,292.50,292.50,0.00,0.00,0.83333,0.83333,0.00000,0.00000,0,11,2000.00,309.29,193.84,0.83333,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4295
CUST_18477,18477,6,383.965702,1.00000,3552.44,3552.44,0.00,0.00,0.91667,0.91667,0.00000,0.00000,0,42,10500.00,3446.29,228.64,1.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,524
CUST_18478,18478,6,1004.937342,0.54546,150.45,50.37,100.08,1891.65,0.36364,0.09091,0.18182,0.09091,2,4,5000.00,435.06,454.54,0.00000,11,11,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,198
CUST_18479,18479,6,3748.676835,1.00000,967.50,217.50,750.00,4420.35,0.50000,0.08333,0.33333,0.50000,12,6,4000.00,2036.15,2006.98,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2303
CUST_18480,18480,6,331.110003,1.00000,3816.00,0.00,3816.00,0.00,1.00000,0.00000,1.00000,0.00000,0,12,2350.00,3234.03,1024.83,0.25000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,465
CUST_18481,18481,6,2.936186,0.63636,40.70,40.70,0.00,0.00,0.16667,0.16667,0.00000,0.00000,0,2,3500.00,29.25,18.57,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,5803
CUST_18482,18482,6,104.693836,1.00000,783.24,0.00,783.24,0.00,1.00000,0.00000,1.00000,0.00000,0,12,2700.00,734.36,201.32,0.66667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2664
CUST_18483,18483,6,31.072032,1.00000,234.58,0.00,234.58,0.00,1.00000,0.00000,1.00000,0.00000,0,24,2000.00,224.63,155.92,0.41667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4591
CUST_18484,18484,6,109.009133,1.00000,749.18,0.00,749.18,0.00,0.83333,0.00000,0.83333,0.00000,0,10,1000.00,922.63,165.86,0.72727,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,2736
CUST_18485,18485,6,385.845093,0.25000,0.00,0.00,0.00,2397.76,0.00000,0.00000,0.00000,0.25000,5,0,2500.00,0.00,0.00,0.00000,8,8,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,135
CUST_18486,18486,6,1209.031561,1.00000,103.91,103.91,0.00,5910.81,0.08333,0.08333,0.00000,0.41667,8,1,2500.00,5904.06,397.70,0.08333,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5326
CUST_18487,18487,6,2837.962185,1.00000,898.20,898.20,0.00,958.26,0.41667,0.41667,0.00000,0.41667,5,10,5000.00,641.18,659.26,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2433
CUST_18488,18488,6,1929.069939,1.00000,0.00,0.00,0.00,973.83,0.00000,0.00000,0.00000,0.16667,2,0,2500.00,786.01,513.33,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_18489,18489,6,324.479364,0.50000,0.00,0.00,0.00,1156.87,0.00000,0.00000,0.00000,0.50000,13,0,2500.00,0.00,0.00,0.00000,6,6,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,138
CUST_18490,18490,6,597.184048,1.00000,517.00,0.00,517.00,2446.86,0.50000,0.00000,0.41667,0.16667,2,6,1500.00,2119.84,373.02,0.16667,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3365
CUST_18491,18491,6,468.022403,1.00000,488.93,236.13,252.80,132.15,0.83333,0.33333,0.75000,0.25000,6,14,1000.00,722.96,163.68,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3457
CUST_18492,18492,6,223.820349,0.80000,1176.72,869.81,306.91,98.22,0.70000,0.50000,0.50000,0.30000,4,31,300.00,1074.23,395.33,0.00000,10,10,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,35
CUST_18493,18493,6,2757.097566,1.00000,1533.04,384.04,1149.00,686.79,0.50000,0.08333,0.41667,0.16667,2,7,3000.00,767.85,8608.53,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,1535
CUST_18494,18494,6,44.540733,0.63636,446.62,88.47,358.15,0.00,0.58333,0.08333,0.41667,0.00000,0,9,4000.00,734.82,190.91,0.80000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,3623
CUST_18495,18495,6,1410.909779,1.00000,698.88,0.00,698.88,948.85,1.00000,0.00000,1.00000,0.16667,8,12,1200.00,79.58,11795.28,0.08333,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2839
CUST_18496,18496,6,219.709329,1.00000,586.64,0.00,586.64,0.00,1.00000,0.00000,0.87500,0.00000,0,8,1000.00,156.94,165.55,0.00000,8,8,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,51
CUST_18497,18497,6,2075.870968,1.00000,0.00,0.00,0.00,996.28,0.00000,0.00000,0.00000,0.16667,2,0,2500.00,482.26,543.58,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,5984
CUST_18498,18498,6,84.988845,0.40000,280.00,280.00,0.00,0.00,0.10000,0.10000,0.00000,0.00000,0,1,2500.00,374.04,136.96,0.00000,10,10,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,110
CUST_18499,18499,6,48.487138,0.81818,261.81,0.00,261.81,0.00,0.66667,0.00000,0.50000,0.00000,0,8,1000.00,231.48,156.32,0.00000,12,12,2026-09-01 00:00:00+00,Low Balance,active_credit_customer,4451
CUST_18500,18500,6,1228.217369,1.00000,836.40,0.00,836.40,382.16,1.00000,0.00000,1.00000,0.08333,1,24,1400.00,1163.70,758.12,0.00000,12,12,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,2544
CUST_18501,18501,6,1174.249291,0.83333,233.54,233.54,0.00,1664.22,0.33333,0.33333,0.00000,0.50000,6,5,2000.00,185.82,206.00,0.00000,6,6,2026-09-01 00:00:00+00,Medium Balance,active_credit_customer,89
